,Table ID,Line,UniqueID,Stub,Data Release
15454, ,,,,
15455,B17018, ,,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER,"1,5"
15456,B17018, ,,Universe:  Families ,
15457,B17018,1,B17018_001,Total:,
15458,B17018,2,B17018_002,Income in the past 12 months below poverty level:,
15459,B17018,3,B17018_003,Married-couple family:,
15460,B17018,4,B17018_004,Less than high school graduate ,
15461,B17018,5,B17018_005,High school graduate (includes equivalency),
15462,B17018,6,B17018_006,"Some college, associate's degree",
15463,B17018,7,B17018_007,Bachelor's degree or higher ,
15464,B17018,8,B17018_008,Other families:,
15465,B17018,9,B17018_009,"Male householder, no spouse present:",
15466,B17018,10,B17018_010,Less than high school graduate ,
15467,B17018,11,B17018_011,High school graduate (includes equivalency),
15468,B17018,12,B17018_012,"Some college, associate's degree",
15469,B17018,13,B17018_013,Bachelor's degree or higher ,
15470,B17018,14,B17018_014,"Female householder, no spouse present:",
15471,B17018,15,B17018_015,Less than high school graduate ,
15472,B17018,16,B17018_016,High school graduate (includes equivalency),
15473,B17018,17,B17018_017,"Some college, associate's degree",
15474,B17018,18,B17018_018,Bachelor's degree or higher ,
15475,B17018,19,B17018_019,Income in the past 12 months at or above poverty level:,
15476,B17018,20,B17018_020,Married-couple family:,
15477,B17018,21,B17018_021,Less than high school graduate ,
15478,B17018,22,B17018_022,High school graduate (includes equivalency),
15479,B17018,23,B17018_023,"Some college, associate's degree",
15480,B17018,24,B17018_024,Bachelor's degree or higher ,
15481,B17018,25,B17018_025,Other families:,
15482,B17018,26,B17018_026,"Male householder, no spouse present:",
15483,B17018,27,B17018_027,Less than high school graduate ,
15484,B17018,28,B17018_028,High school graduate (includes equivalency),
15485,B17018,29,B17018_029,"Some college, associate's degree",
15486,B17018,30,B17018_030,Bachelor's degree or higher ,
15487,B17018,31,B17018_031,"Female householder, no spouse present:",
15488,B17018,32,B17018_032,Less than high school graduate ,
15489,B17018,33,B17018_033,High school graduate (includes equivalency),
15490,B17018,34,B17018_034,"Some college, associate's degree",
15491,B17018,35,B17018_035,Bachelor's degree or higher ,
15492, ,,,,
15493,C17018, ,,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY EDUCATIONAL ATTAINMENT OF HOUSEHOLDER,1
15494,C17018, ,,Universe:  Families,
15495,C17018,1,C17018_001,Total:,
15496,C17018,2,C17018_002,Income in the past 12 months below poverty level:,
15497,C17018,3,C17018_003,Less than high school graduate ,
15498,C17018,4,C17018_004,High school graduate (includes equivalency),
15499,C17018,5,C17018_005,"Some college, associate's degree ",
15500,C17018,6,C17018_006,Bachelor's degree or higher ,
15501,C17018,7,C17018_007,Income in the past 12 months at or above poverty level:,
15502,C17018,8,C17018_008,Less than high school graduate ,
15503,C17018,9,C17018_009,High school graduate (includes equivalency),
15504,C17018,10,C17018_010,"Some college, associate's degree ",
15505,C17018,11,C17018_011,Bachelor's degree or higher ,
15506, ,,,,
15507,B17019, ,,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY HOUSEHOLD TYPE BY TENURE,"1,5"
15508,B17019, ,,Universe:  Families,
15509,B17019,1,B17019_001,Total:,
15510,B17019,2,B17019_002,Income in the past 12 months below poverty level:,
15511,B17019,3,B17019_003,Married-couple family:,
15512,B17019,4,B17019_004,Owner occupied ,
15513,B17019,5,B17019_005,Renter occupied ,
15514,B17019,6,B17019_006,Other families:,
15515,B17019,7,B17019_007,"Male householder, no spouse present:",
15516,B17019,8,B17019_008,Owner occupied ,
15517,B17019,9,B17019_009,Renter occupied ,
15518,B17019,10,B17019_010,"Female householder, no spouse present:",
15519,B17019,11,B17019_011,Owner occupied ,
15520,B17019,12,B17019_012,Renter occupied ,
15521,B17019,13,B17019_013,Income in the past 12 months at or above poverty level:,
15522,B17019,14,B17019_014,Married-couple family:,
15523,B17019,15,B17019_015,Owner occupied ,
15524,B17019,16,B17019_016,Renter occupied ,
15525,B17019,17,B17019_017,Other families:,
15526,B17019,18,B17019_018,"Male householder, no spouse present:",
15527,B17019,19,B17019_019,Owner occupied ,
15528,B17019,20,B17019_020,Renter occupied ,
15529,B17019,21,B17019_021,"Female householder, no spouse present:",
15530,B17019,22,B17019_022,Owner occupied ,
15531,B17019,23,B17019_023,Renter occupied ,
15532, ,,,,
15533,C17019, ,,POVERTY STATUS IN THE PAST 12 MONTHS OF FAMILIES BY TENURE,1
15534,C17019, ,,Universe:  Families,
15535,C17019,1,C17019_001,Total:,
15536,C17019,2,C17019_002,Income in the past 12 months below poverty level:,
15537,C17019,3,C17019_003,Owner occupied ,
15538,C17019,4,C17019_004,Renter occupied ,
15539,C17019,5,C17019_005,Income in the past 12 months at or above poverty level:,
15540,C17019,6,C17019_006,Owner occupied ,
15541,C17019,7,C17019_007,Renter occupied ,
15542,,,,,
15543,B17020,,,POVERTY STATUS IN THE PAST 12 MONTHS BY AGE,"1,5"
15544,B17020,,,Universe:  Population for whom poverty status is determined,
15545,B17020,1,B17020_001,Total:,
15546,B17020,2,B17020_002,Income in the past 12 months below poverty level:,
15547,B17020,3,B17020_003,Under 6 years,
15548,B17020,4,B17020_004,6 to 11 years,
15549,B17020,5,B17020_005,12 to 17 years,
15550,B17020,6,B17020_006,18 to 59 years,
15551,B17020,7,B17020_007,60 to 74 years,
15552,B17020,8,B17020_008,75 to 84 years,
15553,B17020,9,B17020_009,85 years and over,
15554,B17020,10,B17020_010,Income in the past 12 months at or above poverty level:,
15555,B17020,11,B17020_011,Under 6 years,
15556,B17020,12,B17020_012,6 to 11 years,
15557,B17020,13,B17020_013,12 to 17 years,
15558,B17020,14,B17020_014,18 to 59 years,
15559,B17020,15,B17020_015,60 to 74 years,
15560,B17020,16,B17020_016,75 to 84 years,
15561,B17020,17,B17020_017,85 years and over,
15562, ,,,,
15563,B17020A,,,POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (WHITE ALONE),"1,5"
15564,B17020A,,,Universe:  White alone population for whom poverty status is determined,
15565,B17020A,1,B17020A_001,Total:,
15566,B17020A,2,B17020A_002,Income in the past 12 months below poverty level:,
15567,B17020A,3,B17020A_003,Under 6 years,
15568,B17020A,4,B17020A_004,6 to 11 years,
15569,B17020A,5,B17020A_005,12 to 17 years,
15570,B17020A,6,B17020A_006,18 to 59 years,
15571,B17020A,7,B17020A_007,60 to 74 years,
15572,B17020A,8,B17020A_008,75 to 84 years,
15573,B17020A,9,B17020A_009,85 years and over,
15574,B17020A,10,B17020A_010,Income in the past 12 months at or above poverty level:,
15575,B17020A,11,B17020A_011,Under 6 years,
15576,B17020A,12,B17020A_012,6 to 11 years,
15577,B17020A,13,B17020A_013,12 to 17 years,
15578,B17020A,14,B17020A_014,18 to 59 years,
15579,B17020A,15,B17020A_015,60 to 74 years,
15580,B17020A,16,B17020A_016,75 to 84 years,
15581,B17020A,17,B17020A_017,85 years and over,
15582,,,,,
15583,B17020B,,,POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (BLACK OR AFRICAN AMERICAN ALONE),"1,5"
15584,B17020B,,,Universe:  Black or African American alone population for whom poverty status is determined,
15585,B17020B,1,B17020B_001,Total:,
15586,B17020B,2,B17020B_002,Income in the past 12 months below poverty level:,
15587,B17020B,3,B17020B_003,Under 6 years,
15588,B17020B,4,B17020B_004,6 to 11 years,
15589,B17020B,5,B17020B_005,12 to 17 years,
15590,B17020B,6,B17020B_006,18 to 59 years,
15591,B17020B,7,B17020B_007,60 to 74 years,
15592,B17020B,8,B17020B_008,75 to 84 years,
15593,B17020B,9,B17020B_009,85 years and over,
15594,B17020B,10,B17020B_010,Income in the past 12 months at or above poverty level:,
15595,B17020B,11,B17020B_011,Under 6 years,
15596,B17020B,12,B17020B_012,6 to 11 years,
15597,B17020B,13,B17020B_013,12 to 17 years,
15598,B17020B,14,B17020B_014,18 to 59 years,
15599,B17020B,15,B17020B_015,60 to 74 years,
15600,B17020B,16,B17020B_016,75 to 84 years,
15601,B17020B,17,B17020B_017,85 years and over,
15602, ,,,,
15603,B17020C,,,POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (AMERICAN INDIAN AND ALASKA NATIVE ALONE),"1,5"
15604,B17020C,,,Universe:  American Indian and Alaska Native alone population for whom poverty status is determined,
15605,B17020C,1,B17020C_001,Total:,
15606,B17020C,2,B17020C_002,Income in the past 12 months below poverty level:,
15607,B17020C,3,B17020C_003,Under 6 years,
15608,B17020C,4,B17020C_004,6 to 11 years,
15609,B17020C,5,B17020C_005,12 to 17 years,
15610,B17020C,6,B17020C_006,18 to 59 years,
15611,B17020C,7,B17020C_007,60 to 74 years,
15612,B17020C,8,B17020C_008,75 to 84 years,
15613,B17020C,9,B17020C_009,85 years and over,
15614,B17020C,10,B17020C_010,Income in the past 12 months at or above poverty level:,
15615,B17020C,11,B17020C_011,Under 6 years,
15616,B17020C,12,B17020C_012,6 to 11 years,
15617,B17020C,13,B17020C_013,12 to 17 years,
15618,B17020C,14,B17020C_014,18 to 59 years,
15619,B17020C,15,B17020C_015,60 to 74 years,
15620,B17020C,16,B17020C_016,75 to 84 years,
15621,B17020C,17,B17020C_017,85 years and over,
15622, ,,,,
15623,B17020D,,,POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (ASIAN ALONE),"1,5"
15624,B17020D,,,Universe:  Asian alone population for whom poverty status is determined,
15625,B17020D,1,B17020D_001,Total:,
15626,B17020D,2,B17020D_002,Income in the past 12 months below poverty level:,
15627,B17020D,3,B17020D_003,Under 6 years,
15628,B17020D,4,B17020D_004,6 to 11 years,
15629,B17020D,5,B17020D_005,12 to 17 years,
15630,B17020D,6,B17020D_006,18 to 59 years,
15631,B17020D,7,B17020D_007,60 to 74 years,
15632,B17020D,8,B17020D_008,75 to 84 years,
15633,B17020D,9,B17020D_009,85 years and over,
15634,B17020D,10,B17020D_010,Income in the past 12 months at or above poverty level:,
15635,B17020D,11,B17020D_011,Under 6 years,
15636,B17020D,12,B17020D_012,6 to 11 years,
15637,B17020D,13,B17020D_013,12 to 17 years,
15638,B17020D,14,B17020D_014,18 to 59 years,
15639,B17020D,15,B17020D_015,60 to 74 years,
15640,B17020D,16,B17020D_016,75 to 84 years,
15641,B17020D,17,B17020D_017,85 years and over,
15642, ,,,,
15643,B17020E,,,POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (NATIVE HAWAIIAN AND OTHER PACIFIC ISLANDER ALONE),"1,5"
15644,B17020E,,,Universe:  Native Hawaiian and Other Pacific Islander alone population for whom poverty status is determined,
15645,B17020E,1,B17020E_001,Total:,
15646,B17020E,2,B17020E_002,Income in the past 12 months below poverty level:,
15647,B17020E,3,B17020E_003,Under 6 years,
15648,B17020E,4,B17020E_004,6 to 11 years,
15649,B17020E,5,B17020E_005,12 to 17 years,
15650,B17020E,6,B17020E_006,18 to 59 years,
15651,B17020E,7,B17020E_007,60 to 74 years,
15652,B17020E,8,B17020E_008,75 to 84 years,
15653,B17020E,9,B17020E_009,85 years and over,
15654,B17020E,10,B17020E_010,Income in the past 12 months at or above poverty level:,
15655,B17020E,11,B17020E_011,Under 6 years,
15656,B17020E,12,B17020E_012,6 to 11 years,
15657,B17020E,13,B17020E_013,12 to 17 years,
15658,B17020E,14,B17020E_014,18 to 59 years,
15659,B17020E,15,B17020E_015,60 to 74 years,
15660,B17020E,16,B17020E_016,75 to 84 years,
15661,B17020E,17,B17020E_017,85 years and over,
15662, ,,,,
15663,B17020F,,,POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (SOME OTHER RACE ALONE),"1,5"
15664,B17020F,,,Universe:  Some other race alone population for whom poverty status is determined,
15665,B17020F,1,B17020F_001,Total:,
15666,B17020F,2,B17020F_002,Income in the past 12 months below poverty level:,
15667,B17020F,3,B17020F_003,Under 6 years,
15668,B17020F,4,B17020F_004,6 to 11 years,
15669,B17020F,5,B17020F_005,12 to 17 years,
15670,B17020F,6,B17020F_006,18 to 59 years,
15671,B17020F,7,B17020F_007,60 to 74 years,
15672,B17020F,8,B17020F_008,75 to 84 years,
15673,B17020F,9,B17020F_009,85 years and over,
15674,B17020F,10,B17020F_010,Income in the past 12 months at or above poverty level:,
15675,B17020F,11,B17020F_011,Under 6 years,
15676,B17020F,12,B17020F_012,6 to 11 years,
15677,B17020F,13,B17020F_013,12 to 17 years,
15678,B17020F,14,B17020F_014,18 to 59 years,
15679,B17020F,15,B17020F_015,60 to 74 years,
15680,B17020F,16,B17020F_016,75 to 84 years,
15681,B17020F,17,B17020F_017,85 years and over,
15682,,,,,
15683,B17020G,,,POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (TWO OR MORE RACES),"1,5"
15684,B17020G,,,Universe:  Two or more races population for whom poverty status is determined,
15685,B17020G,1,B17020G_001,Total:,
15686,B17020G,2,B17020G_002,Income in the past 12 months below poverty level:,
15687,B17020G,3,B17020G_003,Under 6 years,
15688,B17020G,4,B17020G_004,6 to 11 years,
15689,B17020G,5,B17020G_005,12 to 17 years,
15690,B17020G,6,B17020G_006,18 to 59 years,
15691,B17020G,7,B17020G_007,60 to 74 years,
15692,B17020G,8,B17020G_008,75 to 84 years,
15693,B17020G,9,B17020G_009,85 years and over,
15694,B17020G,10,B17020G_010,Income in the past 12 months at or above poverty level:,
15695,B17020G,11,B17020G_011,Under 6 years,
15696,B17020G,12,B17020G_012,6 to 11 years,
15697,B17020G,13,B17020G_013,12 to 17 years,
15698,B17020G,14,B17020G_014,18 to 59 years,
15699,B17020G,15,B17020G_015,60 to 74 years,
15700,B17020G,16,B17020G_016,75 to 84 years,
15701,B17020G,17,B17020G_017,85 years and over,
15702,,,,,
15703,B17020H,,,"POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (WHITE ALONE, NOT HISPANIC OR LATINO)","1,5"
15704,B17020H,,,"Universe:  White alone, not Hispanic or Latino population for whom poverty status is determined",
15705,B17020H,1,B17020H_001,Total:,
15706,B17020H,2,B17020H_002,Income in the past 12 months below poverty level:,
15707,B17020H,3,B17020H_003,Under 6 years,
15708,B17020H,4,B17020H_004,6 to 11 years,
15709,B17020H,5,B17020H_005,12 to 17 years,
15710,B17020H,6,B17020H_006,18 to 59 years,
15711,B17020H,7,B17020H_007,60 to 74 years,
15712,B17020H,8,B17020H_008,75 to 84 years,
15713,B17020H,9,B17020H_009,85 years and over,
15714,B17020H,10,B17020H_010,Income in the past 12 months at or above poverty level:,
15715,B17020H,11,B17020H_011,Under 6 years,
15716,B17020H,12,B17020H_012,6 to 11 years,
15717,B17020H,13,B17020H_013,12 to 17 years,
15718,B17020H,14,B17020H_014,18 to 59 years,
15719,B17020H,15,B17020H_015,60 to 74 years,
15720,B17020H,16,B17020H_016,75 to 84 years,
15721,B17020H,17,B17020H_017,85 years and over,
15722, ,,,,
15723,B17020I,,,POVERTY STATUS IN THE PAST 12 MONTHS BY AGE (HISPANIC OR LATINO),"1,5"
15724,B17020I,,,Universe:  Hispanic or Latino population for whom poverty status is determined,
15725,B17020I,1,B17020I_001,Total:,
15726,B17020I,2,B17020I_002,Income in the past 12 months below poverty level:,
15727,B17020I,3,B17020I_003,Under 6 years,
15728,B17020I,4,B17020I_004,6 to 11 years,
15729,B17020I,5,B17020I_005,12 to 17 years,
15730,B17020I,6,B17020I_006,18 to 59 years,
15731,B17020I,7,B17020I_007,60 to 74 years,
15732,B17020I,8,B17020I_008,75 to 84 years,
15733,B17020I,9,B17020I_009,85 years and over,
15734,B17020I,10,B17020I_010,Income in the past 12 months at or above poverty level:,
15735,B17020I,11,B17020I_011,Under 6 years,
15736,B17020I,12,B17020I_012,6 to 11 years,
15737,B17020I,13,B17020I_013,12 to 17 years,
15738,B17020I,14,B17020I_014,18 to 59 years,
15739,B17020I,15,B17020I_015,60 to 74 years,
15740,B17020I,16,B17020I_016,75 to 84 years,
15741,B17020I,17,B17020I_017,85 years and over,
